,Q1,Q10,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q109,Q11,Q110,Q111,Q112,Q113,Q114,Q115,Q116,Q117,Q118,Q12,Q13,Q14,Q147,Q148,Q149,Q15,Q150,Q151,Q152,Q153,Q155,Q156,Q157,Q158,Q159,Q16,Q160,Q161,Q162,Q163,Q164,Q165,Q166,Q167,Q168,Q169,Q17,Q170,Q171,Q172,Q173,Q174,Q175,Q176,Q177,Q178,Q179,Q18,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q19,Q190,Q191,Q192,Q193,Q194,Q195,Q196,Q197,Q198,Q199,Q2,Q20,Q200,Q201,Q202,Q203,Q204,Q205,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q3,Q30,Q31,Q32,Q33,Q35,Q36,Q37,Q38,Q39,Q4,Q40,Q41,Q42,Q44,Q46,Q48,Q49,Q5,Q56,Q58,Q59,Q62,Q63,Q67,Q69,Q7,Q71,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q8,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q89,Q9,Q90,Q92,Q98,Q99
Q166,0.9,0.88,0.86,0.79,0.83,0.75,0.87,0.88,0.8,0.91,0.96,0.9,0.79,0.93,0.91,0.96,0.85,0.95,0.83,0.96,0.95,0.73,0.89,0.96,0.8,0.92,0.93,0.93,0.91,0.96,0.97,0.74,0.95,0.89,0.91,0.83,0.48,0.6,0.93,0.61,0.7,0.31,0.91,0.85,0,0.51,0.73,0.68,0.94,0.35,0.67,0.83,0.87,0.76,0.65,0.46,0.3,0.18,0.8,0.66,0.79,0.73,0.56,0.8,0.88,0.9,0.89,0.77,0.45,0.84,0.86,0.7,0.96,0.9,0.85,0.56,0.86,0.72,0.85,0.86,0.79,0.96,0.83,0.89,0.76,0.7,0.91,0.83,0.57,0.82,0.58,0.97,0.88,0.51,0.58,0.96,0.82,0.56,0.91,0.96,0.98,0.77,0.99,0.97,0.93,0.86,0.97,0.65,0.82,0.94,0.94,0.89,0.78,0.94,0.8,0.76,0.24,0.98,0.89,0.91,0.89,0.9,0.74,0.51,0.33,0.87,0.72,0.88,0.96,0.8,0.9,0.92,0.75,0.9,0.82,0.58,0.7,0.68,0.59,0.87,0.97,0.87,0.79,0.97,0.92,0.87,0.75
Q167,0.95,0.97,-0.52,0.73,0.96,0.09,0.66,0.29,0.75,0.48,0.98,0.99,0.65,0.85,0.76,0.99,0.83,0.87,0.82,0.79,0.91,0.88,0.98,0.95,0.79,0.83,0.83,0.93,0.9,0.95,0.98,0.81,0.92,0.85,0.93,0.81,0.96,0.24,0.9,0.55,0.77,-0.45,0.55,0.84,0.51,0,0.05,0.15,0.86,0.29,0.82,0.59,0.6,0.66,0.23,0.17,0.49,0.06,0.76,0.82,0.91,-0.26,0.36,0.72,0.81,0.01,0.8,-0.46,-0.42,0.84,0.97,0.67,0.83,0.83,0.77,0.45,0.75,0.88,0.83,0.35,0.61,0.99,0.93,0.79,0.74,0.76,0.84,0.85,0.64,0.91,0.96,0.88,0.94,0.84,0.08,0.95,0.88,0.59,0.92,0.97,0.99,0.78,1,0.92,0.62,0.35,0.96,0.87,0.96,0.95,0.98,0.99,0.85,0.94,0.37,0.96,0.8,0.97,0.5,0.69,0.78,0.99,0.98,0.92,0.67,0.96,0.91,0.96,0.84,0.69,0.66,0.93,0.91,0.8,0.99,0.92,0.62,0.98,0.72,0.03,0.98,-0.12,0.97,0.54,0.92,0.81,0.58
Q168,0.98,0.98,0.55,0.72,0.97,0.37,0.79,0.64,0.81,0.94,0.99,1,0.7,0.96,0.84,0.99,0.9,0.92,0.89,0.92,0.97,0.9,0.98,0.98,0.94,0.87,0.91,0.91,0.94,0.97,1,0.95,0.97,0.93,0.96,0.93,0.98,0.87,0.9,0.46,0.77,0.03,0.55,0.69,0.73,0.05,0,-0.13,0.93,0.6,0.8,0.67,0.43,0.37,0.01,-0.81,0.16,-0.01,0.49,0.81,0.75,-0.21,0.3,0.53,0.67,0.7,0.93,0.87,-0.12,0.93,0.99,0.52,0.86,0.92,0.8,0.84,0.93,0.93,0.89,0.89,0.75,0.99,0.97,0.95,0.92,0.85,0.94,0.95,0.92,0.97,0.97,0.93,0.94,0.9,0.86,0.99,0.95,0.81,0.97,0.99,1,0.82,0.99,0.95,0.87,0.83,0.98,0.87,0.99,0.98,0.99,0.99,0.67,0.94,0.55,0.88,0.93,0.99,0.73,0.96,0.83,0.98,0.97,0.86,0.73,1,0.93,0.96,0.92,0.8,0.8,0.99,0.98,0.96,0.99,0.85,0.74,0.99,0.71,0.67,0.99,0.63,0.98,0.81,0.99,0.88,0.71
Q169,0.99,0.95,0.62,0.87,0.99,0.46,0.81,0.88,0.54,0.85,1,0.99,0.94,1,0.8,1,0.87,0.97,0.98,0.91,0.93,0.95,0.99,0.92,0.99,0.86,0.82,0.97,0.9,0.99,0.99,0.97,0.93,0.81,0.98,0.96,0.99,0.94,0.89,0.48,0.89,0.11,0.62,0.85,0.68,0.15,-0.13,0,0.99,0.3,0.93,0.27,0.32,0.78,-0.33,-0.07,0.12,-0.42,-0.14,0.78,0.62,-0.32,0.15,0.89,0.58,0.69,0.9,0.84,-0.1,0.71,1,0.85,0.86,0.96,0.61,0.8,0.91,0.95,0.9,0.84,0.78,1,1,0.9,0.97,0.79,0.95,0.92,0.64,0.99,1,1,0.97,0.88,0.97,1,0.98,0.93,0.99,1,1,0.9,1,0.99,0.98,0.99,0.99,0.99,1,1,0.98,1,0.86,0.98,0.85,0.91,0.94,1,0.94,0.95,0.97,0.97,0.97,0.94,0.42,0.99,0.97,0.98,0.99,0.78,0.96,0.99,0.97,0.97,0.98,0.65,0.78,0.99,0.57,0.79,0.99,0.92,0.99,0.99,0.99,0.98,0.66
Q17,0.9,0.88,0.61,0.99,0.97,0.48,0.96,0.88,0.8,0.94,0.96,0.96,0.76,0.94,0.71,0.96,0.75,0.97,0.93,0.71,0.96,0.22,0.98,0.99,0.92,0.84,0.52,0.74,0.81,0.73,0.97,0.87,0.81,0.85,0.97,0.86,0.96,0.06,0.81,0.99,0.98,0.91,0.84,0.99,0.94,0.86,0.93,0.99,0,0.94,1,0.88,0.97,1,0.98,0.74,0.99,0.99,0.95,0.77,0.99,0.92,0.85,1,0.99,0.96,0.98,0.96,0.11,0.99,0.97,0.88,0.99,0.95,0.95,0.92,0.97,0.88,0.8,0.88,0.81,0.95,0.58,0.84,0.55,0.98,0.92,0.97,0.83,0.75,0.94,0.8,0.91,0.76,0.86,0.95,0.97,0.47,0.91,0.91,0.85,0.65,0.98,0.85,0.84,0.19,0.95,-0.07,1,0.97,0.43,0.99,0.56,0.42,0.22,0.7,0.68,0.95,0.4,0.99,0.84,0.83,0.99,0.84,0.5,0.19,0.89,0.85,0.38,0.72,0.59,0.99,0.16,0.91,0.55,0.89,0.12,0.71,0.29,0.73,0.86,0.72,0.87,0.84,0.97,0.94,0.88
Q170,0.96,0.13,0.08,0.08,0.86,-0.02,-0.04,0.59,-0.03,0.86,0.9,0.99,0.48,0.89,-0.82,0.89,0.23,-0.72,0.79,0.18,-0.79,0.83,0.98,0.12,0.81,-0.72,0.46,0.87,0.61,0.87,0.93,0.32,0.48,0.3,0.81,0.64,0.7,0.89,0.69,0.48,0.89,-0.36,0.52,0.74,0.35,0.29,0.6,0.3,0.94,0,0.93,0.89,0.8,0.93,-0.18,0.03,0.45,-0.12,0.25,0.64,0.82,0.58,0.19,0.79,0.04,0.42,0.87,0.91,0.21,-0.06,0.87,0.53,0.82,0.59,0.44,-0.89,-0.66,0.98,-0.35,0.37,0.71,0.97,0.91,-0.86,0.95,0.9,0.3,0.08,-0.85,0.88,0.97,0.95,0.78,0.62,0.24,0.97,0.99,0.92,0.75,0.93,0.96,0.67,0.97,0.94,0.81,0.82,0.88,0.93,0.68,0.98,0.77,0.92,0.85,0.73,0.7,0.94,0.5,0.97,1,0.7,0.85,0.99,0.98,0.68,0.19,0.89,0.98,0.89,0.98,0.65,0.94,0.92,0.96,0.93,0.95,0.94,0.57,0.99,0.53,0.94,1,0.94,0.95,0.88,0.86,0.71,-0.02
Q171,0.97,1,0.91,0.89,0.9,0.89,0.45,0.96,0.94,0.97,1,1,0.89,0.91,0.99,0.99,0.98,0.97,0.39,0.99,0.99,0.99,0.99,1,0.98,0.95,1,0.99,1,1,0.99,0.99,0.99,0.99,0.71,0.75,0.92,0.98,0.93,0.83,0.71,0.75,0.94,0.77,0.67,0.82,0.8,0.93,1,0.93,0,0.95,0.88,0.66,0.9,0.6,0.07,0.72,0.94,0.99,0.69,0.8,0.78,0.13,0.9,0.73,0.98,0.95,0.49,0.99,1,0.37,0.99,0.95,0.97,0.88,0.99,0.9,0.99,0.85,0.81,1,0.96,1,1,0.93,0.97,0.99,0.99,1,0.93,1,0.97,0.99,0.98,1,0.64,1,0.99,1,1,0.97,0.99,0.91,1,0.95,1,0.99,0.99,0.96,1,1,0.99,0.99,0.89,1,0.99,1,0.96,0.93,0.89,0.99,0.99,1,0.95,1,1,0.99,0.99,0.77,0.97,0.98,1,0.85,0.97,0.98,0.99,0.99,0.99,0.94,1,0.94,0.99,0.99,0.98,0.99,0.91
Q172,0.93,0.97,0.65,0.92,0.96,0.61,0.92,0.81,0.86,0.84,0.97,0.99,0.88,0.97,0.87,0.99,0.95,0.99,0.92,0.93,0.94,0.9,0.98,0.97,0.98,0.93,0.93,0.92,0.97,0.97,0.99,0.95,0.95,0.95,0.87,0.91,0.93,0.75,0.96,0.77,0.91,0.68,0.76,0.87,0.83,0.59,0.67,0.27,0.88,0.89,0.95,0,0.83,0.85,0.75,0.5,0.8,0.66,0.76,0.85,0.76,0.8,0.72,0.88,0.89,0.86,0.86,0.91,0.61,0.4,0.98,0.81,0.99,0.97,0.93,0.9,0.98,0.96,0.97,0.84,0.95,0.97,0.93,0.96,0.81,0.81,0.98,0.98,0.78,0.93,0.97,0.9,0.92,0.89,0.77,0.98,0.95,0.67,0.91,0.98,0.98,0.87,0.98,0.92,0.78,0.83,0.96,0.94,0.99,0.98,0.89,0.98,0.87,0.98,0.81,0.92,0.91,0.97,0.78,0.89,0.82,0.96,0.87,0.94,0.76,0.94,0.91,0.98,0.93,0.92,0.9,0.94,0.86,0.93,0.99,0.91,0.86,0.95,0.78,0.03,0.96,0.7,0.92,0.88,0.94,0.94,0.91
Q173,0.95,0.99,0.91,0.97,0.97,0.9,0.89,0.96,0.93,0.93,0.98,0.99,0.99,0.97,0.94,0.99,0.97,0.98,0.93,0.99,0.98,0.96,0.98,0.99,0.97,0.96,0.95,0.97,0.98,0.99,0.99,0.97,0.98,0.97,0.92,0.86,0.97,0.92,0.95,0.89,0.92,0.58,0.62,0.82,0.87,0.6,0.43,0.32,0.97,0.8,0.88,0.83,0,0.81,0.51,0.63,0.85,0.35,0.63,0.96,0.05,0.56,0.51,0.83,0.92,0.69,0.82,0.94,0.73,0.82,0.95,0.92,0.78,0.99,0.95,0.94,0.98,0.83,0.96,0.99,0.94,0.98,0.98,0.98,0.97,0.95,0.99,0.96,0.92,0.95,0.98,0.97,0.95,0.94,0.94,0.99,0.98,0.97,0.96,0.99,0.99,0.9,0.98,0.94,0.96,0.97,0.99,0.98,1,0.98,0.93,0.98,0.94,0.99,0.88,0.98,0.92,0.62,0.9,0.96,0.96,0.94,0.98,1,0.87,0.96,0.89,0.95,0.98,0.89,0.97,0.95,0.97,0.97,0.95,0.95,0.96,0.98,0.94,0.93,0.9,0.9,0.97,0.98,0.99,0.98,0.85
Q174,0.98,1,0.96,0.97,0.99,0.93,0.87,0.96,0.99,0.98,1,1,1,0.92,0.98,1,1,0.99,0.88,1,1,0.98,0.99,1,0.98,0.99,0.99,1,1,1,1,0.99,1,1,0.97,0.97,0.99,0.98,0.99,0.76,0.74,0.65,0.92,0.65,0.76,0.66,0.37,0.78,1,0.93,0.66,0.85,0.81,0,0.62,0.43,0.26,0.41,0.2,0.99,-0.23,0.38,0.43,-0.04,0.95,0.71,0.87,0.89,-0.02,0.99,0.99,0.42,0.96,0.99,0.94,0.86,0.99,0.97,0.98,0.88,0.8,1,0.99,1,0.99,0.96,1,1,0.98,1,0.98,0.99,0.95,0.99,0.96,1,0.87,0.96,1,0.99,1,0.97,0.99,0.91,0.98,0.96,1,0.99,1,0.98,0.99,1,0.99,0.99,0.93,0.93,0.98,1,0.87,0.9,0.96,0.94,0.99,0.99,0.64,0.86,0.99,1,0.99,0.59,0.93,0.99,0.93,0.85,1,0.96,0.97,1,0.97,0.86,0.99,0.89,0.99,0.99,0.99,0.97,0.93
Q175,0.89,0.74,0.49,0.79,0.99,0.05,0.52,0.79,0.3,0.92,1,0.99,0.82,0.96,0.7,0.99,0.73,0.7,0.93,0.74,0.8,0.9,0.98,0.81,0.97,0.5,0.7,0.98,0.59,0.99,1,0.94,0.76,0.65,0.94,0.84,0.9,0.94,0.81,0.45,0.83,-0.37,0.69,0.7,0.65,0.23,0.01,-0.33,0.98,-0.18,0.9,0.75,0.51,0.62,0,0,0.1,-0.5,-0.16,0.76,0.68,-0.15,0.08,0.59,-0.39,0.48,0.5,0.91,-0.17,0.79,0.99,0.69,0.81,0.91,0.29,0.39,0.41,0.96,0.66,0.82,0.76,1,0.99,0.71,0.97,0.86,0.79,0.75,0.69,0.97,0.99,1,0.95,0.86,0.98,1,0.97,0.9,0.97,0.99,1,0.91,1,0.98,0.98,0.97,0.99,0.98,0.99,0.99,0.98,0.99,0.76,0.95,0.72,0.9,0.96,0.98,0.96,0.95,0.93,0.97,1,0.95,0.16,0.99,0.98,0.98,0.99,0.6,0.94,0.98,0.98,0.92,1,0.93,0.79,1,0.64,0.93,0.99,0.89,0.99,0.95,0.99,0.92,0.33
Q176,0.72,0.24,0.1,0.05,0.72,0.01,0.22,0.14,0.08,0.5,0.82,0.85,0.25,0.76,0.11,0.69,0.22,0.05,0.57,0.03,0.09,0.47,0.8,0.22,0.39,0.06,0.08,0.54,0.33,0.46,0.71,0.51,0.12,0.27,0.72,0.61,0.72,0.65,0.2,0.36,0.63,-0.34,0.29,0.63,0.46,0.17,-0.81,-0.07,0.74,0.03,0.6,0.5,0.63,0.43,0,0,0.04,0.24,0.02,0.15,0.33,0.39,0.17,0.53,0.22,0.33,0.64,0.6,0.13,0.14,0.83,0.49,0.92,0.43,0.23,0.16,0.04,0.85,0.16,0.08,0.13,0.8,0.79,0.03,0.68,0.74,0.1,0.14,0.21,0.55,0.78,0.79,0.74,0.34,0.68,0.81,0.75,0.58,0.66,0.8,0.85,0.4,0.87,0.81,0.64,0.6,0.58,0.58,0.84,0.73,0.7,0.65,0.47,0.57,0.38,0.75,0.54,0.81,0.84,0.7,0.63,0.8,0.81,0.55,0.12,0.84,0.76,0.69,0.67,0.2,0.72,0.76,0.77,0.83,0.84,0.74,0.19,0.86,0.21,0.79,0.93,0.73,0.8,0.61,0.48,0.3,0.06
Q177,0.97,0.99,0.71,0.69,0.97,0.59,0.13,0.87,0.7,0.94,0.99,1,0.91,0.8,0.9,0.97,0.87,0.86,0.33,0.96,0.93,0.96,0.99,0.97,0.91,0.75,0.93,0.97,0.87,0.99,0.99,0.91,0.94,0.92,0.9,0.8,0.96,0.86,0.92,0.1,0.78,0.35,0.78,0.8,0.3,0.49,0.16,0.12,0.99,0.45,0.07,0.8,0.85,0.26,0.1,0.04,0,-0.7,-0.06,0.79,0.49,0.04,0.3,-0.3,0.54,0.57,0.86,0.94,-0.51,0.95,0.99,-0.04,0.99,0.89,0.65,0.67,0.95,0.97,0.93,0.78,0.45,0.99,0.95,0.97,0.99,0.9,0.91,0.95,0.9,0.98,0.95,0.99,0.92,0.94,0.94,1,0.5,0.94,0.97,0.99,0.99,0.79,0.99,0.88,0.94,0.86,0.96,0.98,0.99,0.98,0.97,1,0.89,0.94,0.74,0.92,0.93,1,0.94,0.87,0.95,0.98,1,0.92,0.66,1,0.98,0.97,0.99,0.54,0.94,0.96,0.99,0.83,0.98,0.62,0.9,1,0.94,0.96,1,0.88,0.98,0.98,0.97,0.9,0.69
Q178,0.97,0.99,0.81,0.89,0.95,0.64,0.9,0.9,0.8,0.89,0.99,1,0.97,0.96,0.93,0.99,0.88,0.96,0.93,0.97,0.97,0.97,0.99,0.99,0.91,0.92,0.92,0.97,0.97,0.99,0.99,0.83,0.98,0.95,0.93,0.75,0.95,0.94,0.97,0.22,0.79,-0.29,0.72,0.56,0.18,0.06,-0.01,-0.42,0.99,-0.12,0.72,0.66,0.35,0.41,-0.5,0.24,-0.7,0,0,0.93,0.2,-0.06,0.31,0.62,0.35,0.64,0.73,0.86,0.13,0.73,0.96,0.48,0.83,0.92,0.82,0.47,0.94,0.95,0.91,0.9,0.85,1,0.98,0.97,0.98,0.84,0.95,0.96,0.94,0.96,0.99,0.99,0.93,0.93,0.53,1,0.97,0.96,0.96,0.99,1,0.9,1,0.96,0.94,0.94,0.98,0.98,0.92,0.98,0.96,1,0.91,0.95,0.81,0.86,0.78,1,0.89,0.96,0.9,0.96,0.99,0.96,0.69,0.99,0.94,0.99,0.97,0.92,0.97,0.99,0.98,0.98,1,0.75,0.94,1,0.86,0.9,0.98,0.84,0.99,0.97,0.96,0.95,0.81
Q179,0.87,0.61,0.43,0.74,0.94,0.08,0.44,0.75,0.19,0.85,0.98,0.99,0.84,0.93,0.53,0.95,0.64,0.53,0.87,0.6,0.64,0.73,0.98,0.7,0.95,0.47,0.62,0.85,0.74,0.93,0.96,0.9,0.6,0.46,0.84,0.89,0.95,0.93,0.72,0.56,0.9,0.3,0.59,0.92,0.8,0.76,0.49,-0.14,0.95,0.25,0.94,0.76,0.63,0.2,-0.16,0.02,-0.06,0,0,0.66,0.06,0.31,0.42,0.44,-0.01,0.79,0.72,0.88,-0.27,0.87,0.98,0.7,0.98,0.82,0.26,0.46,0.48,0.94,0.5,0.76,0.72,0.97,0.95,0.51,0.93,0.83,0.6,0.63,0.51,0.97,0.95,0.99,0.85,0.8,0.95,0.98,0.95,0.73,0.96,0.97,0.98,0.76,0.98,0.95,0.9,0.96,0.94,0.92,0.96,0.97,0.93,0.99,0.71,0.85,0.66,0.68,0.87,0.99,0.89,0.96,0.85,0.92,0.97,0.81,0.05,0.78,0.88,0.94,0.95,0.25,0.95,0.95,0.66,0.95,0.97,0.61,0.5,0.98,0.38,0.94,0.98,0.76,0.97,0.94,0.95,0.94,0.23
Q18,0.86,0.59,0.41,0.75,0.98,0.42,0.41,0.72,0.37,0.88,0.99,0.89,0.77,0.9,0.48,0.97,0.61,0.71,0.88,0.45,0.76,-0.14,0.93,0.59,0.98,0.64,0.53,0.56,0.54,0.83,0.98,0.95,0.61,0.58,0.94,0.94,0.77,0.02,0.79,0.97,0.94,0.66,0.73,0.98,0.66,0.82,0.81,0.78,0.77,0.64,0.99,0.85,0.96,0.99,0.76,0.15,0.79,0.93,0.66,0,0.96,0.87,0.51,0.98,0.78,0.85,0.96,0.95,0.15,0.88,0.92,0.79,0.99,0.91,0.7,0.77,0.87,0.9,0.56,0.76,0.69,0.97,0.86,0.7,0.56,0.92,0.81,0.92,0.36,0.81,0.59,0.93,0.84,-0.07,0.79,0.96,0.9,0.1,0.94,0.98,0.96,0.67,0.96,0.8,0.84,0.65,0.88,-0.12,1,0.99,0.71,0.92,0.01,0.69,0.61,0.64,0.35,0.99,0.52,0.95,0.54,0.56,0.46,0.16,-0.29,0.67,0.44,0.95,0.81,0.11,0.65,0.98,0.47,0.96,0.82,0.61,-0.27,0.38,0,0.61,0.79,0.69,0.23,0.93,0.96,0.89,0.61
Q180,0.99,0.99,0.92,0.97,0.98,0.9,0.95,0.95,0.94,0.91,0.99,0.99,0.99,0.96,0.97,0.99,0.97,1,0.96,0.98,0.98,0.94,0.99,0.99,0.99,0.98,0.98,0.98,1,0.99,1,0.97,0.99,0.98,0.94,0.82,0.97,0.94,0.96,0.77,0.9,0.66,0.81,0.75,0.79,0.91,0.75,0.62,0.99,0.82,0.69,0.76,0.05,-0.23,0.68,0.33,0.49,0.2,0.06,0.96,0,0.83,0.45,0.13,0.82,0.93,0.81,0.93,0.44,0.99,0.98,0.51,0.96,0.97,0.94,0.93,0.99,0.96,0.97,0.97,0.95,1,0.99,0.99,0.99,0.97,0.99,0.99,0.97,0.97,0.99,0.99,0.93,0.97,0.94,0.99,0.98,0.95,0.98,1,1,0.95,0.98,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.98,0.99,0.97,0.99,0.92,0.9,0.95,1,0.93,0.99,0.93,0.96,0.99,0.97,0.41,0.86,0.96,1,0.98,0.81,0.97,0.99,0.88,0.99,1,0.98,0.97,1,0.95,0.96,0.99,0.83,0.98,0.99,0.97,0.99,0.95
Q181,0.98,0.98,0.27,0.81,0.98,0.09,0.59,0.38,0.78,0.93,0.99,0.99,0.81,0.9,0.89,0.98,0.92,0.88,0.83,0.87,0.94,0.89,0.97,0.98,0.94,0.88,0.91,0.92,0.91,0.97,0.98,0.92,0.94,0.88,0.87,0.91,0.98,0.75,0.89,0.62,0.81,-0.07,0.63,0.69,0.73,-0.26,-0.21,-0.32,0.92,0.58,0.8,0.8,0.56,0.38,-0.15,0.39,0.04,-0.06,0.31,0.87,0.83,0,0.45,0.73,0.68,0.34,0.94,0.89,-0.63,0.89,1,0.5,0.73,0.87,0.75,0.7,0.92,0.92,0.9,0.8,0.65,1,0.96,0.96,0.9,0.85,0.93,0.93,0.87,0.98,0.93,0.95,0.94,0.89,0.76,0.99,0.91,0.75,0.98,0.99,1,0.88,0.99,0.83,0.76,0.58,0.97,0.92,1,0.98,0.99,0.99,0.7,0.95,0.19,0.87,0.95,1,0.53,0.93,0.84,0.99,0.98,0.92,0.79,1,0.9,0.96,0.92,0.68,0.84,0.97,0.99,0.89,0.99,0.69,0.62,0.99,0.72,0.53,0.99,0.44,0.99,0.6,0.97,0.86,0.43
Q182,0.84,0.59,0.44,0.61,0.91,0.39,0.46,0.56,0.4,0.82,0.92,0.95,0.58,0.83,0.61,0.94,0.55,0.56,0.83,0.61,0.64,0.53,0.81,0.53,0.74,0.56,0.54,0.75,0.6,0.75,0.91,0.77,0.55,0.54,0.8,0.91,0.91,0.84,0.54,0.72,0.81,0.16,0.5,0.7,0.56,0.36,0.3,0.15,0.85,0.19,0.78,0.72,0.51,0.43,0.08,0.17,0.3,0.31,0.42,0.51,0.45,0.45,0,0.59,0.46,0.18,0.56,0.8,0.18,0.53,0.95,0.31,0.65,0.64,0.44,0.47,0.46,0.89,0.48,0.53,0.48,0.94,0.89,0.59,0.85,0.77,0.57,0.53,0.48,0.92,0.82,0.9,0.92,0.5,0.85,0.91,0.92,0.67,0.88,0.94,0.93,0.55,0.93,0.9,0.78,0.75,0.75,0.75,0.96,0.95,0.86,0.95,0.64,0.67,0.65,0.77,0.78,0.96,0.87,0.91,0.74,0.91,0.88,0.67,0.03,0.86,0.9,0.71,0.83,0.49,0.88,0.9,0.78,0.91,0.93,0.92,0.64,0.9,0.45,0.87,0.96,0.84,0.81,0.76,0.82,0.75,0.37
Q183,0.98,1,0.95,0.94,0.99,0.92,0.18,0.97,0.99,0.98,1,1,0.99,0.93,1,1,0.99,0.98,0.61,0.99,1,0.89,0.92,0.96,0.98,0.94,0.99,1,0.99,1,1,1,1,0.99,0.98,0.87,0.97,0.95,0.99,0.79,0.82,0.78,0.9,0.75,0.8,0.72,0.53,0.89,1,0.79,0.13,0.88,0.83,-0.04,0.59,0.53,-0.3,0.62,0.44,0.98,0.13,0.73,0.59,0,0.93,0.64,0.87,0.87,0.03,0.99,0.99,-0.22,0.93,0.98,0.96,0.84,0.98,0.97,0.98,0.79,0.76,0.99,0.97,0.99,0.99,0.89,0.99,0.98,0.98,1,0.94,1,0.93,0.99,0.99,0.98,0.64,0.93,0.99,0.99,1,0.95,0.99,0.9,0.97,0.89,1,0.97,1,0.98,0.99,1,0.99,0.99,0.94,0.97,0.98,1,0.63,0.95,0.87,0.74,0.91,0.96,0.67,0.84,0.95,1,1,0.48,0.97,0.98,0.94,0.86,1,0.99,0.99,0.99,0.99,0.92,0.98,0.91,1,1,1,0.99,0.9
Q184,0.93,0.58,0.48,0.72,0.96,0.07,0.3,0.77,0.22,0.88,1,0.99,0.83,0.73,0.44,0.99,0.48,0.47,0.87,0.68,0.33,0.65,0.96,0.59,0.93,0.34,0.54,0.74,0.81,0.96,0.97,0.94,0.5,0.33,0.95,0.83,0.97,0.86,0.34,0.68,0.92,0.35,0.47,0.97,0.88,0.81,0.67,0.58,0.99,0.04,0.9,0.89,0.92,0.95,-0.39,0.22,0.54,0.35,-0.01,0.78,0.82,0.68,0.46,0.93,0,0.42,-0.09,0.82,-0.36,0.57,0.98,0.45,0.95,0.71,-0.13,0.17,0.06,0.94,0.27,0.61,0.62,0.99,0.86,0.46,0.95,0.81,0.57,0.4,0.14,0.9,0.97,0.99,0.86,0.58,0.88,0.91,0.97,0.89,0.91,0.93,0.97,0.73,0.99,0.95,0.97,0.96,0.89,0.97,0.99,0.88,0.94,1,0.76,0.9,0.56,0.86,0.69,1,0.91,0.99,0.73,0.98,0.98,0.9,0.02,0.98,0.86,0.97,0.97,0.46,0.94,0.96,0.97,0.92,0.98,0.84,0.66,0.99,0.51,0.96,0.91,0.85,0.95,0.94,0.97,0.75,0.04
Q185,0.91,0.97,0.64,0.75,0.97,0.45,0.23,0.78,0.74,0.84,1,1,0.82,0.84,0.81,0.99,0.86,0.8,0.61,0.89,0.91,0.94,0.98,0.97,0.88,0.68,0.86,0.96,-0.43,0.96,0.98,0.95,0.81,0.78,0.95,0.87,0.97,0.95,0.76,0.84,0.81,0.59,0.76,0.88,0.9,0.01,0.7,0.69,0.96,0.42,0.73,0.86,0.69,0.71,0.48,0.33,0.57,0.64,0.79,0.85,0.93,0.34,0.18,0.64,0.42,0,0.78,0.56,-0.38,0.8,0.99,0.03,0.72,0.7,0.78,0.26,0.69,0.94,0.82,0.29,0.29,1,0.94,0.91,0.91,0.92,0.84,0.85,0.73,0.97,0.95,0.99,0.96,0.89,0.98,0.97,0.79,0.92,0.98,0.99,1,0.87,1,0.44,0.98,0.92,0.98,0.96,1,0.95,0.97,1,0.93,0.92,0.77,0.96,0.95,1,0.82,0.91,0.96,0.93,0.99,0.98,0.3,0.99,0.98,0.97,0.94,0.47,0.87,0.97,0.98,0.72,0.97,0.98,0.86,0.97,0.67,0.95,0.95,0.79,0.98,0.81,0.95,0.82,0.43
Q186,0.96,1,0.89,0.99,0.99,0.85,0.9,0.98,0.9,0.94,0.99,1,0.98,0.97,0.96,1,0.97,1,0.97,0.99,0.99,0.94,0.99,1,0.97,0.95,0.98,0.98,0.97,1,1,0.99,0.97,0.95,0.95,0.89,1,0.95,0.98,0.98,0.96,0.88,0.95,0.97,0.89,0.8,0.93,0.9,0.98,0.87,0.98,0.86,0.82,0.87,0.5,0.64,0.86,0.73,0.72,0.96,0.81,0.94,0.56,0.87,-0.09,0.78,0,0.68,0.27,0.99,0.99,0.68,0.97,0.95,0.86,0.79,0.96,0.98,0.95,0.95,0.86,0.99,0.99,0.98,0.96,0.96,0.98,0.96,0.98,0.97,0.99,1,0.96,0.97,0.98,1,0.99,0.94,0.99,1,1,0.93,0.99,0.99,0.99,0.99,0.99,1,1,1,0.96,1,0.94,0.96,0.91,0.99,0.95,1,0.92,0.99,0.96,0.98,1,0.96,0.52,0.98,0.98,1,0.98,0.95,0.97,0.99,0.99,0.97,1,0.97,0.98,0.99,0.74,0.96,0.99,0.91,0.98,0.99,0.97,0.99,0.9
